,Year,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
767,2076,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,7864.431445323006,7222.2542927799905,8445.124672859078
768,2077,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11010.53493977745,10146.478463482359,11999.674709975747
769,2077,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8296.83999213372,7645.741896791575,9042.192915318492
770,2077,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8030.968115530816,7400.734430328592,8752.4362367179
771,2077,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10915.985891545155,10024.63134344224,11721.999539597142
772,2077,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8225.593832988636,7553.925644084093,8832.954538525664
773,2077,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,7962.0050364560475,7311.860425444755,8549.902894606708
774,2078,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11145.467966000217,10270.822562299545,12146.729547107801
775,2078,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8398.516952821636,7739.439714154216,9153.004103006218
776,2078,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8129.38684243683,7491.429705210068,8859.696484716893
777,2078,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11049.760228451347,10147.482217749133,11865.651494739264
778,2078,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8326.397678981142,7646.498262271399,8941.201530419361
779,2078,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8059.578627589087,7401.466558109519,8654.68111635434
780,2079,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11280.400992222978,10395.166661116731,12293.784384239856
781,2079,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8500.193913509547,7833.137531516858,9263.815290693945
782,2079,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8227.805569342847,7582.124980091547,8966.956732715887
783,2079,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11183.534565357533,10270.333092056022,12009.303449881385
784,2079,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8427.201524973652,7739.070880458704,9049.448522313056
785,2079,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8157.152218722126,7491.072690774283,8759.459338101971
786,2080,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11415.33401844574,10519.510759933917,12440.839221371913
787,2080,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8601.870874197462,7926.835348879499,9374.626478381673
788,2080,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8326.22429624886,7672.820254973025,9074.21698071488
789,2080,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11317.308902263725,10393.183966362914,12152.955405023507
790,2080,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8528.005370966159,7831.643498646008,9157.695514206755
791,2080,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8254.725809855167,7580.678823439047,8864.237559849602
792,2081,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11550.267044668502,10643.854858751103,12587.894058503969
793,2081,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8703.547834885376,8020.533166242142,9485.437666069398
794,2081,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8424.643023154875,7763.515529854502,9181.477228713875
795,2081,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11451.083239169913,10516.034840669803,12296.60736016563
796,2081,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8628.809216958667,7924.216116833313,9265.942506100451
797,2081,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8352.299400988206,7670.284956103811,8969.015781597234
798,2082,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11685.200070891266,10768.19895756829,12734.948895636024
799,2082,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8805.224795573287,8114.230983604783,9596.248853757124
800,2082,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8523.06175006089,7854.21080473598,9288.73747671287
801,2082,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11584.857576076105,10638.885714976694,12440.25931530775
802,2082,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8729.613062951174,8016.788735020618,9374.189497994148
803,2082,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8449.872992121245,7759.891088768575,9073.794003344865
804,2083,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11820.13309711403,10892.543056385473,12882.00373276808
805,2083,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8906.9017562612,8207.928800967426,9707.060041444853
806,2083,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8621.480476966906,7944.906079617458,9395.997724711862
807,2083,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11718.631912982297,10761.736589283584,12583.911270449871
808,2083,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8830.416908943682,8109.3613532079235,9482.436489887845
809,2083,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8547.446583254285,7849.497221433338,9178.572225092496
810,2084,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11955.066123336794,11016.88715520266,13029.058569900135
811,2084,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9008.578716949116,8301.626618330067,9817.871229132577
812,2084,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8719.89920387292,8035.6013544989355,9503.257972710857
813,2084,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11852.406249888489,10884.587463590475,12727.563225591994
814,2084,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8931.22075493619,8201.933971395229,9590.683481781542
815,2084,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8645.020174387326,7939.103354098103,9283.350446840128
816,2085,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12089.999149559553,11141.231254019845,13176.11340703219
817,2085,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9110.255677637027,8395.324435692708,9928.682416820304
818,2085,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8818.317930778934,8126.296629380413,9610.51822070985
819,2085,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11986.180586794677,11007.438337897363,12871.215180734116
820,2085,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9032.024600928697,8294.506589582534,9698.930473675238
821,2085,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8742.593765520363,8028.709486762867,9388.128668587757
822,2086,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12224.932175782318,11265.575352837031,13323.168244164246
823,2086,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9211.93263832494,8489.022253055351,10039.493604508032
824,2086,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8916.736657684949,8216.991904261891,9717.778468708842
825,2086,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12119.954923700867,11130.289212204254,13014.867135876239
826,2086,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9132.828446921205,8387.079207769839,9807.177465568935
827,2086,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8840.167356653405,8118.315619427632,9492.90689033539
828,2087,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12359.865202005081,11389.919451654216,13470.223081296303
829,2087,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9313.609599012854,8582.720070417992,10150.304792195759
830,2087,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9015.155384590964,8307.687179143368,9825.038716707837
831,2087,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12253.729260607057,11253.140086511145,13158.51909101836
832,2087,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9233.632292913713,8479.651825957142,9915.424457462632
833,2087,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,8937.740947786444,8207.921752092396,9597.685112083022
834,2088,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12494.798228227846,11514.263550471404,13617.27791842836
835,2088,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9415.28655970077,8676.417887780635,10261.115979883487
836,2088,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9113.574111496979,8398.382454024848,9932.298964706832
837,2088,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12387.503597513249,11375.990960818035,13302.171046160483
838,2088,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9334.436138906221,8572.224444144449,10023.671449356329
839,2088,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9035.314538919485,8297.52788475716,9702.463333830654
840,2089,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12629.731254450606,11638.60764928859,13764.332755560416
841,2089,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9516.963520388683,8770.115705143277,10371.927167571213
842,2089,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9211.992838402994,8489.077728906326,10039.559212705826
843,2089,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12521.27793441944,11498.841835124926,13445.823001302604
844,2089,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9435.23998489873,8664.797062331754,10131.918441250027
845,2089,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9132.888130052525,8387.134017421924,9807.241555578285
846,2090,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12764.66428067337,11762.951748105776,13911.38759269247
847,2090,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9618.640481076594,8863.81352250592,10482.738355258938
848,2090,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9310.41156530901,8579.773003787805,10146.81946070482
849,2090,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12655.052271325632,11621.692709431816,13589.474956444725
850,2090,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9536.043830891238,8757.36968051906,10240.165433143724
851,2090,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9230.461721185564,8476.740150086689,9912.019777325915
852,2091,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12899.597306896132,11887.295846922962,14058.442429824527
853,2091,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9720.317441764508,8957.511339868559,10593.549542946666
854,2091,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9408.830292215025,8670.468278669281,10254.079708703814
855,2091,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12788.826608231822,11744.543583738705,13733.126911586847
856,2091,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9636.847676883744,8849.942298706364,10348.41242503742
857,2091,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9328.035312318603,8566.346282751452,10016.797999073548
858,2092,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13034.530333118895,12011.639945740148,14205.497266956583
859,2092,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9821.994402452421,9051.209157231202,10704.360730634393
860,2092,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9507.249019121038,8761.163553550758,10361.339956702808
861,2092,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12922.600945138012,11867.394458045595,13876.77886672897
862,2092,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9737.651522876253,8942.51491689367,10456.659416931117
863,2092,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9425.608903451643,8655.952415416217,10121.576220821176
864,2093,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13169.463359341658,12135.984044557332,14352.552104088638
865,2093,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9923.671363140333,9144.906974593843,10815.171918322118
866,2093,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9605.667746027053,8851.858828432236,10468.600204701803
867,2093,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13056.3752820442,11990.245332352486,14020.43082187109
868,2093,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9838.45536886876,9035.087535080973,10564.906408824814
869,2093,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9523.182494584682,8745.558548080982,10226.354442568809
870,2094,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13304.39638556442,12260.328143374518,14499.606941220693
871,2094,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10025.348323828248,9238.604791956486,10925.983106009844
872,2094,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9704.08647293307,8942.554103313714,10575.860452700796
873,2094,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13190.149618950392,12113.096206659377,14164.082777013215
874,2094,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9939.259214861268,9127.66015326828,10673.153400718511
875,2094,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9620.756085717723,8835.164680745745,10331.132664316441
876,2095,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13439.329411787186,12384.672242191707,14646.661778352753
877,2095,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10127.025284516163,9332.30260931913,11036.794293697572
878,2095,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9802.505199839086,9033.249378195193,10683.120700699792
879,2095,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13323.923955856584,12235.947080966269,14307.734732155337
880,2095,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10040.063060853778,9220.232771455585,10781.400392612208
881,2095,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9718.329676850764,8924.77081341051,10435.910886064074
882,2096,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13574.262438009948,12509.016341008892,14793.716615484807
883,2096,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10228.702245204076,9426.00042668177,11147.6054813853
884,2096,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9900.9239267451,9123.94465307667,10790.380948698785
885,2096,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13457.698292762774,12358.79795527316,14451.386687297458
886,2096,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10140.866906846284,9312.80538964289,10889.647384505906
887,2096,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9815.903267983804,9014.376946075274,10540.689107811704
888,2097,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13709.195464232713,12633.360439826078,14940.771452616864
889,2097,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10330.37920589199,9519.698244044414,11258.416669073025
890,2097,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9999.342653651116,9214.63992795815,10897.64119669778
891,2097,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13591.472629668966,12481.648829580048,14595.03864243958
892,2097,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10241.670752838792,9405.378007830195,10997.894376399603
893,2097,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9913.476859116845,9103.983078740039,10645.467329559335
894,2098,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13844.128490455474,12757.704538643264,15087.826289748918
895,2098,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10432.056166579903,9613.396061407055,11369.227856760752
896,2098,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10097.761380557129,9305.335202839626,11004.901444696772
897,2098,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13725.246966575158,12604.499703886939,14738.690597581703
898,2098,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10342.474598831299,9497.950626017502,11106.1413682933
899,2098,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10011.050450249884,9193.589211404804,10750.245551306967
900,2099,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13979.061516678235,12882.048637460448,15234.881126880973
901,2099,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10533.733127267815,9707.093878769694,11480.03904444848
902,2099,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10196.180107463144,9396.030477721106,11112.161692695765
903,2099,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13859.021303481348,12727.350578193827,14882.342552723823
904,2099,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10443.278444823807,9590.523244204805,11214.388360186997
905,2099,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10108.624041382924,9283.195344069567,10855.023773054598
906,2100,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,14113.994542901002,13006.392736277634,15381.935964013028
907,2100,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10635.410087955726,9800.791696132339,11590.850232136205
908,2100,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10294.598834369159,9486.725752602582,11219.42194069476
909,2100,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13992.79564038754,12850.20145250072,15025.994507865946
910,2100,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10544.082290816317,9683.09586239211,11322.635352080693
911,2100,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10206.197632515963,9372.801476734332,10959.801994802228
912,2025,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
913,2025,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
914,2025,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
915,2025,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
916,2025,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
917,2025,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
918,2026,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
919,2026,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
920,2026,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
921,2026,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
922,2026,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
923,2026,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
924,2027,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
925,2027,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
926,2027,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
927,2027,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
928,2027,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
929,2027,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
930,2028,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
931,2028,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
932,2028,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
933,2028,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
934,2028,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
935,2028,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
936,2029,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
937,2029,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
938,2029,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
939,2029,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
940,2029,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
941,2029,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
942,2030,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
943,2030,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
944,2030,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
945,2030,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
946,2030,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
947,2030,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
948,2031,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
949,2031,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
950,2031,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
951,2031,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
952,2031,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
953,2031,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
954,2032,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
955,2032,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
956,2032,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
957,2032,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
958,2032,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
959,2032,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
960,2033,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
961,2033,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
962,2033,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
963,2033,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
964,2033,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
965,2033,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
966,2034,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
967,2034,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
