,Year,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
855,2091,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12450.264446662162,11536.761419903769,13627.547235808343
856,2091,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9381.728729684695,8693.370853632448,10268.854285387819
857,2091,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9081.091640683873,8414.79216282346,9939.789296547926
858,2092,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12766.189183132896,11715.167258529265,13743.66404960777
859,2092,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9619.78955074301,8827.806165343844,10356.3525431709
860,2092,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9311.523813087952,8544.919500819527,10024.483676466865
861,2092,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12580.49733836365,11657.438840614059,13770.094801036463
862,2092,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9479.863967442901,8784.305695197641,10376.269079168027
863,2092,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9176.082139017388,8502.813001346718,10043.761987934411
864,2093,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12898.344350660152,11836.442281909485,13885.938004572654
865,2093,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9719.373293504323,8919.19132233498,10463.561161630227
866,2093,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9407.916399144764,8633.376224430494,10128.256799411656
867,2093,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12710.730230065137,11778.116261324349,13912.642366264585
868,2093,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9577.99920520111,8875.240536762834,10483.683872948235
869,2093,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9271.0726373509,8590.833839869976,10147.734679320896
870,2094,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13030.499518187404,11957.717305289707,14028.211959537539
871,2094,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9818.957036265638,9010.576479326119,10570.769780089551
872,2094,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9504.308985201575,8721.832948041463,10232.029922356449
873,2094,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12840.963121766621,11898.793682034639,14055.189931492703
874,2094,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9676.13444295932,8966.175378328027,10591.098666728441
875,2094,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9366.063135684415,8678.854678393234,10251.70737070738
876,2095,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13162.654685714662,12078.992328669929,14170.485914502424
877,2095,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9918.540779026955,9101.961636317255,10677.97839854888
878,2095,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9600.701571258387,8810.289671652432,10335.803045301242
879,2095,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12971.196013468116,12019.471102744932,14197.737496720827
880,2095,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9774.269680717527,9057.110219893222,10698.51346050865
881,2095,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9461.053634017928,8766.875516916494,10355.680062093867
882,2096,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13294.809853241919,12200.267352050148,14312.759869467307
883,2096,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10018.12452178827,9193.346793308392,10785.187017008206
884,2096,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9697.0941573152,8898.7463952634,10439.576168246032
885,2096,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13101.428905169601,12140.148523455222,14340.285061948947
886,2096,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9872.404918475735,9148.045061458415,10805.928254288856
887,2096,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9556.04413235144,8854.89635543975,10459.652753480352
888,2097,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13426.965020769174,12321.542375430368,14455.033824432192
889,2097,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10117.708264549585,9284.731950299529,10892.395635467532
890,2097,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9793.486743372008,8987.203118874368,10543.349291190825
891,2097,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13231.661796871085,12260.825944165512,14482.832627177067
892,2097,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9970.540156233945,9238.979903023608,10913.343048069066
893,2097,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9651.034630684955,8942.91719396301,10563.625444866835
894,2098,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13559.12018829643,12442.817398810588,14597.307779397075
895,2098,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10217.292007310898,9376.117107290667,10999.604253926858
896,2098,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9889.87932942882,9075.659842485336,10647.122414135616
897,2098,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13361.894688572575,12381.503364875802,14625.380192405188
898,2098,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10068.675393992153,9329.914744588801,11020.757841849272
899,2098,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9746.02512901847,9030.938032486267,10667.59813625332
900,2099,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13691.275355823687,12564.092422190808,14739.581734361958
901,2099,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10316.875750072213,9467.502264281804,11106.812872386185
902,2099,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9986.271915485631,9164.116566096305,10750.895537080407
903,2099,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13492.12758027406,12502.180785586093,14767.92775763331
904,2099,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10166.81063175036,9420.849586153992,11128.172635629478
905,2099,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9841.01562735198,9118.958871009525,10771.570827639805
906,2100,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13823.43052335094,12685.367445571028,14881.855689326843
907,2100,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10416.459492833528,9558.88742127294,11214.02149084551
908,2100,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10082.664501542444,9252.573289707272,10854.6686600252
909,2100,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,13622.360471975546,12622.858206296383,14910.47532286143
910,2100,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10264.945869508567,9511.784427719185,11235.587429409687
911,2100,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9936.006125685495,9206.979709532783,10875.543519026289
912,2025,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
913,2025,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
914,2025,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
915,2025,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
916,2025,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
917,2025,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
918,2026,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
919,2026,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
920,2026,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
921,2026,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
922,2026,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
923,2026,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
924,2027,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
925,2027,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
926,2027,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
927,2027,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
928,2027,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
929,2027,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
930,2028,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
931,2028,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
932,2028,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
933,2028,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
934,2028,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
935,2028,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
936,2029,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
937,2029,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
938,2029,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
939,2029,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
940,2029,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
941,2029,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
942,2030,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
943,2030,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
944,2030,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
945,2030,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
946,2030,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
947,2030,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
948,2031,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
949,2031,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
950,2031,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
951,2031,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
952,2031,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
953,2031,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
954,2032,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
955,2032,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
956,2032,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
957,2032,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
958,2032,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
959,2032,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
960,2033,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
961,2033,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
962,2033,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
963,2033,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
964,2033,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
965,2033,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
966,2034,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
967,2034,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
968,2034,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
969,2034,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
970,2034,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
971,2034,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
972,2035,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,158.7933492097772,148.6315661651504,167.69610408782827
973,2035,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,112.46364344622617,104.66251506188982,119.30639666343048
974,2035,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,80.46913049294369,74.39811565165036,85.46953361668899
975,2035,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,153.52322037771276,142.74372720904893,161.78402164697667
976,2035,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,108.13455199632516,100.31522832186724,114.27015033981772
977,2035,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,76.23915215151382,70.4547421859632,80.81972877386526
978,2036,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,175.28093104834198,164.11917240235886,185.05563455620015
979,2036,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,130.58304964378294,121.61019493241486,138.45468399855005
980,2036,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,95.67578597868675,88.49404749933213,101.67241983714719
981,2036,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,169.31614462564968,157.41276745834116,178.40028844278154
982,2036,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,126.00255319625195,116.92479477122268,133.09678758933393
983,2036,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,91.11345430319047,84.20200379379656,96.55292208281736
984,2037,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,190.0534330862272,178.0130259902201,200.59867804523995
985,2037,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,148.95673034541267,138.80961558963435,157.86358054780038
986,2037,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,110.59426447254236,102.34289280157705,117.5396161975659
987,2037,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,183.30409478775084,170.39825240329455,193.11714765825502
988,2037,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,144.10722495756622,133.75638829001988,152.15892745069442
989,2037,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,106.03177620950547,98.02234622729739,112.38202008404303
990,2038,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,202.60044513163004,189.84063878002866,213.77168858021065
991,2038,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,167.1155278295962,155.82610627368146,177.02710561607512
992,2038,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,127.83248444402285,118.38772744745167,135.8372891148287
993,2038,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,194.97506116944004,181.23704112656674,205.3958896723994
994,2038,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,161.94849026326975,150.34078352643903,170.91962652724058
995,2038,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,123.40109904882837,114.14005552065353,130.7681541752958
996,2039,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,213.59893906893845,200.22533732417878,225.28996098203464
997,2039,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,184.45235008900505,172.08991216159538,195.3046969368454
998,2039,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,149.23964877898277,138.37673440438465,158.50205440957356
999,2039,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,205.04780344881732,190.60723614601716,215.9796165558502
1000,2039,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,178.90470275438705,166.09296241414506,188.73457644007192
1001,2039,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,144.9684298024494,134.17802997565352,153.5338722368963
1002,2040,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,224.01660403337766,210.06963951942365,236.19255124009152
1003,2040,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,200.51163577520632,187.1760301722299,212.21549011844093
1004,2040,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,170.44960692071479,158.2007492518492,180.9400688131315
1005,2040,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,214.53030577990867,199.43928946404594,225.9145689657284
1006,2040,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,194.50531303414238,180.5823210085773,205.11745274250848
1007,2040,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,166.20153915960233,153.90741173149416,175.93295062191183
1008,2041,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,235.19175024515752,220.63008412126737,247.8773661845348
1009,2041,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,215.0868954301303,200.88906780638294,227.54027871940545
1010,2041,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,192.4327825200714,178.7674362050422,204.17326043701073
1011,2041,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,224.79606036908916,209.0022473743375,236.65674897958422
1012,2041,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,208.5510875874076,193.6190715591085,219.86183594728433
1013,2041,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,188.1746025243803,174.32598814257236,199.08555863483156
1014,2042,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,248.70954514982614,233.39420190406307,262.01826786865735
1015,2042,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,227.84761676262235,212.91322974496802,240.93594826407244
1016,2042,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,214.4941310023325,199.4283278979928,227.4666478478897
1017,2042,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,237.404289609039,220.75034015158425,249.86315869311733
1018,2042,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,220.70419671406304,204.89291546806535,232.6189911712581
1019,2042,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,210.17221277466135,194.77436502069426,222.2323541360008
1020,2043,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,265.1996493621437,248.95187353921725,279.29300102898736
1021,2043,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,238.44262823643137,222.9204393987232,252.03660467504514
1022,2043,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,235.7807519259672,219.38419856214063,249.9122336893111
1023,2043,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,252.9816935633643,235.27205173422166,266.1768015231388
1024,2043,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,230.62608328192397,214.09502406450147,243.04098574118345
1025,2043,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,231.32731140094856,214.43232450331712,244.46816734996617
1026,2044,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,285.2741383089637,267.86733466497975,300.3328409416987
1027,2044,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,246.96773792021867,230.99439694443203,260.94614900802003
1028,2044,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,255.48332007093606,237.88487302502526,270.6529779258695
1029,2044,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,272.21027913500774,253.19333023386335,286.3199535838155
1030,2044,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,238.44338144970476,221.34749292375432,251.24937739224634
1031,2044,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,250.8284714231375,232.5389028812481,264.94669397874543
1032,2045,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,309.0618073781524,290.27632048922027,325.2650299361751
1033,2045,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,253.80863420436657,237.49111846678366,268.074470686664
1034,2045,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,273.0536690276043,254.41186550080627,289.11252461798506
1035,2045,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,295.29741331960435,274.7008072461163,310.5222729021198
1036,2045,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,244.56725993906798,227.03994341020856,257.67493586933307
1037,2045,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,268.1334665660027,248.5953594457884,283.09502301765167
1038,2046,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306.5071347469969,288.02546438161835,322.3857544291292
1039,2046,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,233.0696102266449,218.3729460581516,245.9214056020501
1040,2046,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,262.02615047002627,244.45163674810385,277.29577929953246
1041,2046,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,293.45436388723937,273.05296546058054,308.5294373390789
1042,2046,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,223.57839113003746,207.7050594018727,235.43015282576513
1043,2046,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,255.66103503851704,237.1614420048534,269.6871656710314
1044,2047,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,326.8717445093168,307.2724363549717,343.7010754378854
1045,2047,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,240.95093451168097,225.84783509769483,254.13542359036072
1046,2047,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,275.0632504275051,256.75614272563786,290.95737036708675
1047,2047,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,313.9381280885954,292.15367357003277,330.06572970997627
1048,2047,Germany,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,230.71729798947504,214.36880586013493,242.8908747589326
1049,2047,Germany,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,268.16377086923643,248.74814191895632,282.80348647189004
1050,2048,Germany,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,348.4204451981448,327.6432063327739,366.24211382926984
1051,2048,Germany,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,251.4243473833997,235.75448930621758,265.0782396326389
1052,2048,Germany,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,285.4543983633552,266.5896011841582,301.82156416095484
1053,2048,Germany,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,335.96966834107457,312.69808492249916,353.2384330896192
