,Year,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
1040,2079,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1041,2079,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1042,2079,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1043,2079,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1044,2079,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1045,2079,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1046,2079,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1047,2079,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1048,2080,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1049,2080,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1050,2080,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1051,2080,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1052,2080,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1053,2080,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1054,2080,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1055,2080,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1056,2081,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1057,2081,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1058,2081,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1059,2081,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1060,2081,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1061,2081,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1062,2081,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1063,2081,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1064,2082,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1065,2082,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1066,2082,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1067,2082,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1068,2082,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1069,2082,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1070,2082,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1071,2082,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1072,2083,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1073,2083,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1074,2083,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1075,2083,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1076,2083,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1077,2083,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1078,2083,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1079,2083,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1080,2084,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1081,2084,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1082,2084,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1083,2084,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1084,2084,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1085,2084,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1086,2084,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1087,2084,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1088,2085,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1089,2085,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1090,2085,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1091,2085,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1092,2085,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1093,2085,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1094,2085,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1095,2085,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1096,2086,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1097,2086,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1098,2086,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1099,2086,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1100,2086,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1101,2086,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1102,2086,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1103,2086,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1104,2087,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1105,2087,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1106,2087,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1107,2087,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1108,2087,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1109,2087,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1110,2087,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1111,2087,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1112,2088,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1113,2088,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1114,2088,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1115,2088,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1116,2088,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1117,2088,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1118,2088,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1119,2088,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1120,2089,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1121,2089,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1122,2089,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1123,2089,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1124,2089,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1125,2089,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1126,2089,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1127,2089,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1128,2090,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1129,2090,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1130,2090,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1131,2090,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1132,2090,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1133,2090,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1134,2090,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1135,2090,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1136,2091,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1137,2091,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1138,2091,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1139,2091,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1140,2091,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1141,2091,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1142,2091,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1143,2091,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1144,2092,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1145,2092,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1146,2092,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1147,2092,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1148,2092,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1149,2092,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1150,2092,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1151,2092,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1152,2093,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1153,2093,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1154,2093,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1155,2093,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1156,2093,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1157,2093,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1158,2093,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1159,2093,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1160,2094,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1161,2094,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1162,2094,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1163,2094,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1164,2094,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1165,2094,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1166,2094,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1167,2094,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1168,2095,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1169,2095,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1170,2095,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1171,2095,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1172,2095,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1173,2095,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1174,2095,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1175,2095,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1176,2096,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1177,2096,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1178,2096,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1179,2096,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1180,2096,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1181,2096,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1182,2096,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1183,2096,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1184,2097,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1185,2097,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1186,2097,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1187,2097,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1188,2097,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1189,2097,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1190,2097,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1191,2097,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1192,2098,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1193,2098,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1194,2098,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1195,2098,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1196,2098,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1197,2098,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1198,2098,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1199,2098,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1200,2099,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1201,2099,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1202,2099,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1203,2099,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1204,2099,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1205,2099,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1206,2099,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1207,2099,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1208,2100,China,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,888492.5468800573,818452.9982098489,962807.3093948252
1209,2100,China,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,719678.9629728465,662946.9285499776,779873.9206098083
1210,2100,China,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,306810.50526737137,282624.7432239378,332472.5661547078
1211,2100,China,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,524645.9640072051,483288.3109129336,568528.0881245503
1212,2100,China,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,902279.3820384237,832355.3760155247,970513.5671500923
1213,2100,China,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,730846.2994511233,674207.854572575,786115.9893915748
1214,2100,China,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,311571.31713442615,287425.4537914662,335133.65863535553
1215,2100,China,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,532786.9522998688,491497.5259834072,573078.5562664579
1216,2025,Germany,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1217,2025,Germany,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1218,2025,Germany,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1219,2025,Germany,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1220,2025,Germany,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1221,2025,Germany,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1222,2025,Germany,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1223,2025,Germany,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1224,2026,Germany,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1225,2026,Germany,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1226,2026,Germany,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1227,2026,Germany,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1228,2026,Germany,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1229,2026,Germany,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1230,2026,Germany,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1231,2026,Germany,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
1232,2027,Germany,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
