,Year,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
435,2079,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17120.82922636057,14863.344902185972,19680.382912376732
436,2079,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22844.634109675142,19759.538120872352,26194.20901195533
437,2079,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16675.20817076242,14423.2737518048,19120.196280921195
438,2079,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,15660.503390732374,13545.601661012002,17956.71128195243
439,2079,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,15448.389353221335,13362.13295715579,17713.49620543778
440,2080,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25620.63449900263,22242.399718887358,29450.903968020342
441,2080,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18701.52140265386,16235.613306350673,21497.387619610938
442,2080,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17563.513231074954,15247.658357904584,20189.247909905556
443,2080,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17325.62383433139,15041.13610914992,19915.79419123291
444,2080,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,23117.895283235852,19995.896232366038,26507.53687095001
445,2080,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16874.672383331348,14595.800949792894,19348.906762750394
446,2080,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,15847.8299863153,13707.63038901454,18171.504479104973
447,2080,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,15633.178699551734,13521.967083437557,17925.38013134014
448,2081,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25923.478878423466,22505.31224511534,29799.023400266444
449,2081,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18922.57957526206,16427.523629120773,21751.493856249363
450,2081,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17771.11977044936,15427.890726201327,20427.891502221228
451,2081,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17530.418442302205,15218.927316113866,20151.20547008909
452,2081,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,23391.156456796558,20232.254343859728,26820.86472994469
453,2081,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17074.136595900276,14768.32814778099,19577.617244579593
454,2081,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16035.15658189822,13869.659117017074,18386.297676257513
455,2081,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,15817.968045882133,13681.801209719326,18137.264057242508
456,2082,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26226.3232578443,22768.224771343324,30147.14283251255
457,2082,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19143.637747870263,16619.433951890875,22005.600092887787
458,2082,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17978.726309823767,15608.12309449807,20666.535094536895
459,2082,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17735.21305027303,15396.718523077812,20386.61674894527
460,2082,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,23664.417630357268,20468.612455353414,27134.19258893937
461,2082,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17273.600808469208,14940.855345769087,19806.327726408796
462,2082,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16222.483177481145,14031.68784501961,18601.090873410052
463,2082,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16002.757392212532,13841.635336001094,18349.147983144874
464,2083,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26529.167637265135,23031.137297571306,30495.26226475865
465,2083,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19364.69592047847,16811.34427466098,22259.706329526216
466,2083,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18186.332849198177,15788.355462794814,20905.178686852567
467,2083,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17940.00765824385,15574.509730041758,20622.02802780145
468,2083,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,23937.67880391797,20704.970566847103,27447.520447934054
469,2083,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17473.06502103813,15113.382543757183,20035.038208237995
470,2083,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16409.80977306407,14193.716573022146,18815.884070562595
471,2083,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16187.54673854293,14001.469462282861,18561.03190904724
472,2084,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26832.012016685967,23294.049823799287,30843.381697004752
473,2084,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19585.754093086667,17003.25459743108,22513.812566164645
474,2084,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18393.939388572588,15968.58783109156,21143.822279168235
475,2084,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18144.80226621467,15752.300937005706,20857.439306657634
476,2084,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,24210.939977478683,20941.328678340793,27760.848306928736
477,2084,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17672.52923360706,15285.909741745278,20263.748690067194
478,2084,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16597.136368646992,14355.745301024683,19030.677267715135
479,2084,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16372.336084873332,14161.30358856463,18772.915834949603
480,2085,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27134.856396106803,23556.962350027272,31191.501129250857
481,2085,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19806.81226569487,17195.164920201183,22767.918802803073
482,2085,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18601.545927946994,16148.820199388303,21382.465871483902
483,2085,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18349.59687418549,15930.092143969654,21092.850585513814
484,2085,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,24484.201151039386,21177.68678983448,28074.17616592341
485,2085,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17871.993446175988,15458.436939733374,20492.459171896397
486,2085,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16784.46296422991,14517.774029027218,19245.470464867678
487,2085,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16557.125431203727,14321.137714846396,18984.799760851973
488,2086,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27437.70077552764,23819.874876255257,31539.62056149696
489,2086,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20027.87043830307,17387.075242971285,23022.025039441498
490,2086,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18809.1524673214,16329.052567685048,21621.10946379957
491,2086,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18554.39148215631,16107.8833509336,21328.261864369997
492,2086,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,24757.462324600096,21414.04490132817,28387.504024918093
493,2086,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18071.45765874492,15630.964137721468,20721.169653725596
494,2086,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16971.789559812838,14679.802757029753,19460.263662020217
495,2086,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16741.914777534126,14480.971841128165,19196.683686754335
496,2087,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27740.54515494847,24082.787402483238,31887.739993743064
497,2087,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20248.928610911273,17578.985565741386,23276.131276079923
498,2087,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19016.75900669581,16509.284935981792,21859.753056115238
499,2087,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18759.18609012713,16285.674557897548,21563.673143226173
500,2087,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25030.7234981608,21650.40301282186,28700.831883912775
501,2087,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18270.921871313847,15803.491335709565,20949.8801355548
502,2087,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17159.11615539576,14841.83148503229,19675.056859172757
503,2087,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,16926.70412386452,14640.805967409931,19408.5676126567
504,2088,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28043.38953436931,24345.699928711227,32235.859425989172
505,2088,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20469.986783519475,17770.89588851149,23530.237512718355
506,2088,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19224.36554607022,16689.51730427854,22098.39664843091
507,2088,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18963.98069809795,16463.465764861496,21799.08442208236
508,2088,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25303.984671721515,21886.761124315548,29014.15974290746
509,2088,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18470.386083882775,15976.018533697661,21178.590617384
510,2088,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17346.442750978684,15003.860213034828,19889.8500563253
511,2088,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17111.493470194924,14800.640093691702,19620.45153855907
512,2089,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28346.233913790147,24608.612454939204,32583.978858235274
513,2089,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20691.04495612768,17962.806211281597,23784.34374935678
514,2089,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19431.97208544463,16869.749672575286,22337.040240746577
515,2089,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19168.775306068772,16641.25697182544,22034.49570093854
516,2089,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25577.245845282217,22123.119235809238,29327.487601902143
517,2089,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18669.850296451707,16148.54573168576,21407.3010992132
518,2089,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17533.76934656161,15165.888941037363,20104.643253477843
519,2089,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17296.282816525327,14960.474219973468,19832.335464461434
520,2090,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28649.07829321098,24871.524981167193,32932.09829048138
521,2090,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20912.10312873588,18154.7165340517,24038.44998599521
522,2090,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19639.578624819038,17049.98204087203,22575.683833062245
523,2090,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19373.569914039592,16819.04817878939,22269.90697979472
524,2090,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25850.507018842924,22359.477347302927,29640.81546089682
525,2090,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18869.31450902063,16321.072929673854,21636.011581042403
526,2090,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17721.09594214453,15327.9176690399,20319.436450630383
527,2090,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17481.072162855722,15120.308346255237,20044.2193903638
528,2091,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28951.922672631812,25134.43750739517,33280.21772272748
529,2091,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21133.161301344084,18346.6268568218,24292.556222633637
530,2091,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19847.185164193448,17230.214409168773,22814.327425377913
531,2091,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19578.364522010415,16996.839385753337,22505.318258650903
532,2091,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26123.768192403637,22595.835458796613,29954.1433198915
533,2091,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19068.77872158956,16493.60012766195,21864.722062871602
534,2091,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17908.422537727452,15489.946397042435,20534.229647782926
535,2091,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17665.86150918612,15280.142472537005,20256.103316266166
536,2092,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,29254.767052052648,25397.350033623155,33628.33715497358
537,2092,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21354.219473952282,18538.5371795919,24546.662459272062
538,2092,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20054.791703567855,17410.446777465517,23052.971017693584
539,2092,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19783.15912998123,17174.630592717283,22740.729537507083
540,2092,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26397.02936596434,22832.193570290303,30267.471178886182
541,2092,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19268.24293415849,16666.127325650046,22093.432544700805
542,2092,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18095.74913331038,15651.97512504497,20749.022844935465
543,2092,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,17850.65085551652,15439.976598818772,20467.987242168532
544,2093,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,29557.611431473488,25660.262559851137,33976.45658721968
545,2093,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21575.277646560484,18730.447502362007,24800.76869591049
546,2093,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20262.398242942265,17590.67914576226,23291.614610009252
547,2093,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19987.95373795205,17352.421799681233,22976.140816363262
548,2093,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26670.290539525053,23068.55168178399,30580.799037880864
549,2093,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19467.707146727418,16838.65452363814,22322.143026530004
550,2093,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18283.075728893302,15814.003853047507,20963.816042088005
551,2093,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18035.44020184692,15599.81072510054,20679.8711680709
552,2094,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,29860.45581089432,25923.17508607912,34324.57601946579
553,2094,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21796.335819168682,18922.35782513211,25054.874932548915
554,2094,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20470.00478231667,17770.911514059004,23530.25820232492
555,2094,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20192.748345922875,17530.21300664518,23211.552095219442
556,2094,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26943.551713085755,23304.90979327768,30894.126896875543
557,2094,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19667.17135929635,17011.181721626235,22550.853508359207
558,2094,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18470.402324476225,15976.032581050044,21178.609239240548
559,2094,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18220.229548177318,15759.644851382309,20891.755093973265
560,2095,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30163.30019031516,26186.08761230711,34672.695451711894
561,2095,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22017.393991776895,19114.26814790221,25308.981169187347
562,2095,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20677.61132169108,17951.14388235575,23768.90179464059
563,2095,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20397.542953893695,17708.00421360913,23446.96337407563
564,2095,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27216.81288664647,23541.26790477137,31207.45475587023
565,2095,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19866.635571865278,17183.708919614335,22779.56399018841
566,2095,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18657.72892005915,16138.06130905258,21393.40243639309
567,2095,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18405.018894507717,15919.47897766408,21103.63901987563
568,2096,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30466.144569735992,26449.00013853509,35020.814883958
569,2096,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22238.452164385097,19306.178470672316,25563.087405825776
570,2096,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20885.21786106549,18131.376250652498,24007.54538695626
571,2096,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20602.337561864515,17885.795420573075,23682.374652931812
572,2096,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27490.07406020717,23777.626016265058,31520.78261486491
573,2096,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20066.099784434206,17356.236117602428,23008.27447201761
574,2096,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18845.055515642074,16300.090037055117,21608.19563354563
575,2096,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18589.808240838116,16079.313103945846,21315.522945777997
576,2097,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30768.988949156832,26711.912664763073,35368.934316204104
577,2097,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22459.510336993295,19498.08879344242,25817.1936424642
578,2097,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21092.824400439902,18311.60861894924,24246.188979271927
579,2097,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20807.132169835335,18063.58662753702,23917.78593178799
580,2097,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27763.335233767884,24013.984127758747,31834.11047385959
581,2097,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20265.563997003137,17528.763315590524,23236.98495384681
582,2097,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19032.382111224993,16462.11876505765,21822.988830698174
583,2097,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18774.597587168515,16239.147230227614,21527.406871680363
584,2098,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31071.83332857766,26974.825190991058,35717.053748450206
585,2098,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22680.5685096015,19689.999116212522,26071.29987910263
586,2098,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21300.43093981431,18491.840987245985,24484.832571587594
587,2098,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21011.92677780615,18241.377834500967,24153.19721064417
588,2098,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28036.596407328594,24250.342239252434,32147.43833285427
589,2098,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20465.02820957206,17701.29051357862,23465.695435676014
590,2098,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19219.708706807916,16624.147493060187,22037.782027850713
591,2098,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18959.386933498914,16398.98135650938,21739.29079758273
592,2099,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31374.6777079985,27237.737717219035,36065.17318069631
593,2099,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,22901.626682209702,19881.90943898262,26325.406115741054
594,2099,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21508.037479188715,18672.073355542732,24723.476163903262
595,2099,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21216.721385776975,18419.169041464917,24388.60848950035
596,2099,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28309.8575808893,24486.700350746123,32460.766191848954
597,2099,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20664.492422140993,17873.817711566717,23694.405917505213
598,2099,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19407.03530239084,16786.176221062724,22252.575225003253
599,2099,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19144.176279829313,16558.81548279115,21951.17472348509
600,2100,Brazil,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31677.522087419333,27500.65024344702,36413.292612942416
601,2100,Brazil,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,23122.684854817897,20073.819761752726,26579.512352379483
602,2100,Brazil,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21715.644018563125,18852.305723839476,24962.11975621893
603,2100,Brazil,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21421.515993747795,18596.960248428863,24624.019768356535
604,2100,Brazil,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28583.11875445001,24723.05846223981,32774.09405084363
605,2100,Brazil,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20863.956634709917,18046.344909554813,23923.116399334413
606,2100,Brazil,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19594.361897973762,16948.20494906526,22467.368422155796
607,2100,Brazil,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19328.965626159712,16718.649609072916,22163.05864938746
608,2025,China,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
609,2025,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
610,2025,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
611,2025,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
612,2025,China,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
613,2025,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
614,2025,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
615,2025,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
616,2026,China,60_to_64,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
617,2026,China,65_to_69,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
618,2026,China,70_to_74,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
619,2026,China,75_to_79,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
620,2026,China,60_to_64,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
621,2026,China,65_to_69,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
622,2026,China,70_to_74,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
623,2026,China,75_to_79,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,0.0,0.0,0.0
